wd;ws
262;4,6
262;3,1
262;5,2
262;0
262;6
262;2
262;5,4
262;3,3
262;5
262;4,8
262;0
262;2,8
262;4
262;0
262;0
262;4,4
262;5,8
262;1
262;4,9
262;5,2
262;0,8
262;1,6
262;3,5
262;0,7
262;0
262;5,5
262;5
262;0
262;4,1
262;1,9
262;1,8
262;3,9
262;4
262;4,9
262;1,6
262;5,7
262;4,7
262;3,3
262;0
262;4,3
262;4,9
262;0
262;4,5
262;5
262;1,4
262;4,7
262;4,2
262;2,7
262;0
262;2,9
262;3,9
262;0
262;0
262;0
262;0
262;0
262;0
262;0
262;2,1
262;4,8
262;2,2
262;0
262;2,4
262;0
262;3,3
262;2,7
262;3,6
262;4,7
262;6,8
262;2,5
262;3
262;0
262;2
262;6,9
262;6,3
262;2,3
262;0
262;4,3
262;7,1
262;7,2
262;4,4
262;0
262;3,5
262;5,6
262;4,4
262;2,8
262;4,4
262;2,2
262;2
262;4,4
262;4,9
262;0
262;3,2
262;4,5
262;3,4
262;5,3
262;0,8
262;0
262;0
262;0
262;0,8
262;4,1
262;4,3
262;4,9
262;2
262;0,4
262;5,3
262;0
262;0
262;0,6
262;0
262;3,2
262;5,2
262;4,7
262;1,6
262;0,2
262;4,5
262;2,8
262;0
262;4,4
262;5,2
262;3,4
262;4,4
262;0
262;0
262;0
262;1,8
262;2,1
262;2,6
262;0
262;0
262;0
262;0
262;0
262;0
262;0,5
262;0
262;0
262;0
262;0
262;0
262;0
262;0
262;2,4
262;5,4
262;5,7
262;0
262;0,2
262;3,2
262;0
262;0,2
262;1
262;5,8
262;0
262;0,1
262;1,9
262;0
262;1
262;0
262;4,4
262;6,4
262;7,8
262;4,2
262;4,3
262;0
262;0
262;5,6
262;5,7
262;0
262;0
262;0
262;0
262;0
262;3
262;4,7
262;5
262;4,7
262;0
262;0
262;0,7
262;1,8
262;3
262;5,3
262;0,1
262;0,5
262;3,2
262;0,6
262;0
262;0
262;0
262;5,1
262;5
262;3,6
262;2,5
262;0,1
262;0
262;0
262;0
262;2,1
262;4,9
263;1,9
263;4,9
263;0,8
263;3,8
263;5,2
263;5,3
263;3,9
263;2,3
263;4,4
263;5,4
263;3,8
263;4,9
263;6,1
263;1,3
263;2,5
263;4,5
263;3,1
263;2
263;0
263;0
263;3,4
263;4,9
263;2
263;2,4
263;3,9
263;5,7
263;2,8
263;1,5
263;3,8
263;2,3
263;3,8
263;7,1
263;5,5
263;3,9
263;5
263;1
263;0,6
263;0
263;0
263;4,4
263;0
263;0
263;0
263;0
263;2,2
263;5,9
263;2,6
263;3,1
263;4,4
263;2,6
263;4,2
263;3,2
263;0,6
263;2,6
263;2,6
263;2,4
263;5,4
263;6,2
263;4,3
263;9,8
263;4,2
263;4,3
263;5,3
263;2,9
263;3,5
263;3,9
263;4,9
263;5,7
263;4,5
263;5,1
263;6,2
263;3,7
263;4,1
263;4,7
263;1,8
263;7,3
263;5,1
263;2,4
263;1,9
263;2,4
263;4,5
263;4,7
263;5,2
263;1,9
263;5,3
263;7,5
263;4,8
263;2,9
263;5,4
263;6,1
263;0
263;3,9
263;4,1
263;0,5
263;1,6
263;5,1
263;4,4
263;0,3
263;3
263;4,8
263;0
263;3,6
263;3,2
263;4,1
263;5,4
263;5
263;0,4
263;6,1
263;4
263;5,2
263;5,4
263;0,1
263;1,2
263;2,3
263;0,6
263;5,3
263;6,5
263;3,6
263;2
263;2,5
263;5,7
263;4,4
263;2,8
263;3,9
263;1,4
263;3,8
263;4,4
263;4,3
263;4
263;0
263;0
263;0
263;0
263;0
263;0,3
263;0
263;1,4
263;0,9
263;0
263;0
263;0
263;3,3
263;0
263;0,8
263;3,8
263;2,3
263;0
263;0
263;0
263;0
263;5,6
263;5,5
263;5,9
263;2,8
263;3,9
263;2
263;6,7
263;0
263;0
263;1,2
263;1,8
263;5,8
263;6,2
263;4,2
263;4,9
263;5,3
263;0
263;0
263;5,3
263;2,9
263;6,8
263;7,1
263;4,8
263;5,6
263;0
263;0
263;2,7
263;3,2
263;1,9
263;3,2
263;0,8
263;1,6
263;4,1
263;4,3
263;5,9
263;0
263;3,6
263;3,6
263;0
263;3,3
263;5,5
263;2,3
263;0,7
263;0
263;0
263;0,8
263;4,8
263;5,1
263;0
263;3,3
263;3,5
263;3,1
263;4,8
263;4,5
263;3,5
263;1,8
263;0
263;3,7
263;1
263;3,7
263;5
263;3,2
263;2,9
263;5,1
263;3,6
263;3,5
263;2,6
263;0,1
263;0
263;1,9
263;2,8
263;4,5
263;1
263;3,8
263;0,1
263;0
263;0
263;0
263;1,9
263;2,1
263;2,8
263;5
263;2,6
263;0,1
263;2,5
263;0
263;3,6
263;0
263;0
263;0
263;0
263;0
263;0
263;5,9
263;0
263;0
263;0
263;1,2
263;4,7
263;4,5
263;4,8
263;0
263;0
263;1,7
263;0,1
263;1,3
263;1
263;0
263;0
263;4,2
263;0,8
263;0
263;1,7
263;5,4
263;3,5
263;1,3
263;3,8
263;3,8
263;1,5
263;0
263;3,7
263;5,7
263;2,6
263;3,6
263;2,6
263;0,3
263;1,1
263;4,6
263;2,4
263;0
263;0,2
263;3,5
263;0
263;2,3
263;7,5
263;5,6
263;5,6
263;4,2
263;0
263;0,1
263;1,8
263;0
263;6,4
263;0
263;1,5
263;0
263;0,8
263;2,8
263;3,6
263;0
264;1
264;0,6
264;0
264;4,6
264;5,4
264;2,9
264;5,8
264;2,3
264;1,3
264;4,4
264;4,9
264;5
264;5,3
264;3,8
264;4,5
264;2,8
264;2,2
264;4,5
264;0,7
264;2,3
264;2,5
264;3,8
264;5,9
264;1,6
264;1,4
264;4,6
264;3,4
264;4
264;3,7
264;1,7
264;2,3
264;4,1
264;4,4
264;5
264;5,9
264;4,8
264;4,8
264;0
264;2,5
264;7
264;6,5
264;6,6
264;6,8
264;6,5
264;6,2
264;2,7
264;3,1
264;3,2
264;4
264;5
264;3,7
264;1,8
264;5,2
264;3,7
264;5,6
264;5,3
264;3,3
264;5,7
264;1,4
264;6
264;5,8
264;0
264;0,4
264;0
264;5,1
264;5,9
264;1,1
264;2,4
264;4,4
264;0
264;0,8
264;0
264;1,3
264;3,1
264;0
264;4,5
264;2,1
264;0
264;3,8
264;0,4
264;0
264;0
264;5,7
264;5
264;0,2
264;3,5
264;0,3
264;0
264;0
264;0
264;0,5
264;2,8
264;0
264;5,2
264;5,4
264;6,1
264;3,7
264;3
264;3,5
264;3,4
264;3,8
264;0
264;0,7
264;4,6
264;2,5
264;4,6
264;6,1
264;4
264;1
264;4,1
264;0
264;3,1
264;1,5
264;3,7
264;2,7
264;0
264;0
264;4
264;0
264;0,1
264;0
264;0
264;0
264;0
264;0
264;5,9
264;3,2
264;4,5
264;2,7
264;3,6
264;0
264;3,8
264;3,8
264;1,8
264;2,1
264;4,7
264;8
264;0
264;3
264;3,9
264;5,6
264;4,2
264;1,7
264;4,9
264;4,9
264;2,4
264;3,2
264;4,3
264;0
264;4,6
264;0,7
264;1,9
264;5,5
264;0
264;2,9
264;0,3
264;5
264;0,1
264;2,7
264;3
264;2,7
264;3,9
264;0
264;3,3
264;4,3
264;0
264;5,1
264;0,2
264;0
264;1
264;2,2
264;4,8
264;4,8
264;4,8
264;4,7
264;1,4
264;4,4
264;1,9
264;3
264;3,8
264;0
264;4,5
264;4,5
264;5,3
264;5,8
264;1,2
264;2,2
264;5,5
264;0
264;0
264;0
264;0,7
264;0
264;2,1
264;3,1
264;1,6
264;7,2
264;4,1
264;3,6
264;0
264;0,1
264;4,1
264;0
264;0
264;0
264;0,2
264;0
264;0,2
264;0
264;0
264;0
264;0
264;0
264;0,8
264;3,2
264;0
264;0
264;0,3
264;3
264;3,9
264;4,8
264;0
264;3,5
264;0
264;3,5
264;1,5
264;6
264;6,2
264;0,1
264;0
264;6,9
264;4,2
264;0
264;0,5
264;1
264;3,3
264;1,1
264;5,1
264;0
264;0,1
264;3,7
264;0,9
264;3,6
264;6,5
264;0,2
264;4,4
264;0
264;2,7
264;5,7
264;0
264;4,6
264;1,7
264;2,4
264;0
264;0,5
264;2,9
264;3,6
264;4,4
264;5
264;0
264;4,3
264;2,5
264;0,8
264;0,3
264;0
264;3,2
265;3,8
265;0,1
265;2,4
265;7,5
265;4,6
265;5
265;4,6
265;5
265;5,1
265;4,2
265;2,2
265;2,4
265;2,6
265;2,8
265;0,2
265;1,5
265;2,4
265;4,2
265;2,1
265;3,3
265;4,8
265;5,2
265;0
265;3,5
265;0
265;1,2
265;3,6
265;5,3
265;4,2
265;0,3
265;3
265;4,3
265;0
265;0,9
265;2
265;0
265;2,7
265;3,7
265;4,3
265;4,1
265;4,1
265;5,5
265;5,8
265;3,6
265;1
265;0
265;2,9
265;0,7
265;4,9
265;5,5
265;5,7
265;4,4
265;3,3
265;3,4
265;3,7
265;5,9
265;3,1
265;7,7
265;5,2
265;1,6
265;1,9
265;2,7
265;3,5
265;6,5
265;1,4
265;7,2
265;7,7
265;4,9
265;5,6
265;6,8
265;6,2
265;4,5
265;3,7
265;5
265;2,4
265;2
265;6,6
265;1,9
265;0,2
265;5,5
265;0
265;2,9
265;3,8
265;2,1
265;3,6
265;4,1
265;1,1
265;0
265;3,4
265;0
265;2,8
265;3,7
265;0
265;3,1
265;1,6
265;0
265;0
265;0,5
265;0,3
265;0,5
265;5,5
265;5,7
265;0
265;0
265;1,4
265;0,1
265;5,6
265;3,7
265;4,8
265;5
265;5,9
265;6
265;5,9
265;3,2
265;3,7
265;2,8
265;2,9
265;3,5
265;2,9
265;0
265;3,6
265;4,2
265;0
265;0
265;0
265;0
265;3
265;3,6
265;4,1
265;5,2
265;0
265;5,6
265;3,4
265;1
265;2,5
265;6,4
265;7,2
265;0
265;4,1
265;2
265;0
265;0
265;1
265;3,2
265;4,4
265;4,4
265;5,7
265;3,2
265;2
265;3,7
265;3,7
265;8,2
265;6,9
265;0
265;2,2
265;5,3
265;0
265;5,7
265;5,5
265;5,8
265;7
265;3,1
265;2,6
265;3,3
265;1,9
265;1,9
265;1,3
265;1
265;2,8
265;2,6
265;3,5
265;3,4
265;5,8
265;4,6
265;3,1
265;1,3
265;4,5
265;3,9
265;0
265;2,8
265;3,9
265;0
265;0
265;0
265;5,2
265;6
265;0,1
265;4,4
265;4
265;3,7
265;4
265;0,7
265;2,4
265;3,4
265;4,9
265;0,7
265;0
265;5,4
265;1,9
265;0
265;0
265;0,2
265;0
265;0
265;5,1
265;1,8
265;3,8
265;1,2
265;2,4
265;2,8
265;1,1
265;4
265;0,5
265;0
265;3,2
265;3,5
265;0
265;0,5
265;1,6
265;5,4
265;3,2
265;3,4
265;5,7
265;1,1
265;0
265;0,3
265;0
265;2,6
265;2,1
265;0
265;0
265;3,5
265;0,5
265;0
265;1
265;0,7
265;0,7
265;0
265;0,1
265;3,3
265;0
265;5,7
265;0
265;6
265;0
265;0
265;1,9
265;4,4
265;0
265;4
265;4,7
265;0
265;4,8
265;2,6
265;0,1
265;0,1
265;1,6
265;7,5
265;2,5
265;0
265;3,9
265;6,3
265;0
265;0,5
265;1
265;0
265;2,5
265;0
265;0
265;3,1
265;4,5
265;1,9
265;0
265;3,7
265;0
265;0,1
265;0,9
265;0
265;0
265;0,6
265;0
265;0
265;1,3
265;0,1
265;0
265;0,1
265;4,2
265;6,1
265;1,9
265;4
266;3,5
266;4,3
266;4,7
266;3,7
266;3,7
266;4,3
266;2,2
266;2,4
266;4,3
266;4,6
266;5,8
266;2,1
266;5
266;1,3
266;3,8
266;5,5
266;4,4
266;2
266;2,7
266;3,3
266;2
266;2,4
266;4,8
266;6,8
266;4,7
266;1,9
266;3,7
266;2
266;4,7
266;4,9
266;2,2
266;0
266;4,9
266;3
266;0
266;5,6
266;4,7
266;5
266;2,4
266;2,2
266;0
266;2
266;0
266;0,6
266;1,4
266;1,4
266;1,1
266;4,4
266;5
266;0
266;4,9
266;3,2
266;3
266;2,9
266;3,6
266;3,4
266;4,5
266;8,7
266;4,5
266;4,8
266;6,7
266;2,7
266;4,4
266;2,5
266;6,6
266;6,9
266;7,5
266;5,4
266;3,2
266;5,1
266;2,1
266;3,1
266;5,7
266;5,4
266;0,8
266;4,7
266;0,3
266;3,2
266;5,2
266;6,5
266;3,2
266;4,1
266;0
266;4,1
266;1,1
266;4,9
266;0
266;3,5
266;4,5
266;1,3
266;1,3
266;4,1
266;0,8
266;1,7
266;2,5
266;4,3
266;5,1
266;3
266;0
266;5,4
266;0
266;0,2
266;5,1
266;3,7
266;4,6
266;3
266;4,7
266;2,2
266;6,1
266;1,3
266;2,3
266;0,7
266;2,5
266;5,6
266;4,4
266;0
266;0
266;5,1
266;0
266;3,7
266;4,3
266;0
266;2,1
266;3,6
266;7,3
266;1,2
266;3,8
266;3,3
266;0
266;0
266;0
266;0
266;2,2
266;6,5
266;2,9
266;2,8
266;1,9
266;0
266;6,9
266;6,4
266;7,7
266;3,9
266;6,9
266;4,3
266;7,2
266;4,4
266;6
266;6,1
266;4,9
266;0,4
266;3,7
266;4,1
266;0
266;1,9
266;4,2
266;5,5
266;0,1
266;7,1
266;0,9
266;4,2
266;3,4
266;1
266;4,1
266;1,4
266;1,1
266;3,3
266;0
266;4,8
266;0
266;0,8
266;3
266;2,4
266;3,4
266;6,3
266;1
266;2,1
266;0
266;1,7
266;5,4
266;4,6
266;1,4
266;0
266;5,3
266;6,6
266;7,8
266;2,9
266;0,7
266;1,8
266;3,4
266;0
266;3,1
266;0
266;2,6
266;1,8
266;1,5
266;3,7
266;4,2
266;2,1
266;6,9
266;1,7
266;0
266;0,2
266;2,4
266;0
266;0,2
266;2,4
266;6,3
266;3,3
266;0
266;3,9
266;4,6
266;1
266;2,5
266;0
266;0
266;1,5
266;0,9
266;1,4
266;1,2
266;0
266;0
266;0
266;0
266;5,1
266;5,5
266;0
266;3
266;0
266;2
266;0
266;3,9
266;0
266;0
266;1,1
266;0
266;2,1
266;5,8
266;6
266;6,3
266;3,2
266;6,2
266;6,6
266;0,3
266;0
266;1,6
266;3,2
266;2,7
266;0,7
266;0
266;0,1
266;0
266;0,3
266;0
266;0,2
266;0
266;1,8
266;4,3
266;3,5
266;3,8
266;0
266;6,1
266;0
266;0
266;0,1
266;0
266;0
266;0
266;0
266;0
267;2,3
267;3,2
267;0
267;2,7
267;2,8
267;2,2
267;4
267;5,3
267;5,6
267;0
267;1,3
267;3,8
267;6,3
267;6,8
267;5,5
267;4
267;3,3
267;5,3
267;4
267;6,5
267;3,5
267;3,5
267;2,2
267;3,2
267;5,6
267;3,7
267;3,3
267;4,7
267;5,2
267;1,9
267;3,8
267;2,1
267;2,9
267;2,9
267;6,9
267;7,8
267;4,4
267;1,9
267;0
267;2,3
267;0
267;0,9
267;2,8
267;5,8
267;0
267;3,8
267;5,8
267;6,3
267;2
267;4,3
267;4,4
267;4,8
267;4
267;5,5
267;5,2
267;5,2
267;7,6
267;5,1
267;2,6
267;5,7
267;3,5
267;3,5
267;5
267;0,3
267;6,6
267;5,9
267;1
267;5
267;5,6
267;5,9
267;4,8
267;0
267;2,8
267;4,8
267;1
267;0
267;3,5
267;3,3
267;4,8
267;5,7
267;4,8
267;0,7
267;1
267;0,2
267;0
267;0
267;3,8
267;4,1
267;4,2
267;4,6
267;0
267;0
267;0,1
267;1,5
267;4,6
267;3,9
267;2,9
267;3,7
267;4,5
267;3
267;3,4
267;4,6
267;4,3
267;3,3
267;0
267;0
267;0
267;4,3
267;5,2
267;5,3
267;1,5
267;5
267;4,2
267;4,4
267;0
267;0
267;0,1
267;3,7
267;0
267;0
267;0
267;5,1
267;0
267;0
267;2,6
267;0
267;0
267;0
267;0
267;2,4
267;6,3
267;6,3
267;2,7
267;6,8
267;0
267;0
267;0
267;2,1
267;6,3
267;5,6
267;6,1
267;6,6
267;4
267;5
267;0
267;5,3
267;2,3
267;3,9
267;4,4
267;2,7
267;0
267;8
267;2,2
267;4
267;3,7
267;4,4
267;1,6
267;3,2
267;5,7
267;7
267;5,5
267;3,2
267;0
267;0
267;0
267;5,1
267;7,2
267;0
267;0,1
267;0
267;0
267;3,6
267;2,7
267;3,3
267;4,5
267;0
267;0
267;0,6
267;3,9
267;0
267;0
267;0
267;4,2
267;2,5
267;0
267;3,9
267;2,8
267;0
267;1,8
267;0
267;4
267;4,4
267;0
267;0
267;4,2
267;2,7
267;0
267;4,2
267;2,6
267;0
267;0
267;0
267;0
267;1,8
267;0
267;0
267;2,2
267;0
267;0
267;0
267;0
267;0
267;4,3
267;0
267;0
267;3,8
267;4,4
267;0,2
267;4,8
267;1,5
267;2,4
267;0
267;0
267;0
267;6,6
267;3
267;0,5
267;0,5
267;0,3
267;2,9
267;0
267;1,8
267;3,5
267;2
267;4,7
267;2,9
267;5,5
267;2,3
267;6,6
267;0
267;4,6
267;4,1
267;5,1
267;0,2
267;0
267;0
267;0,2
267;2,8
267;0
267;4,7
267;7
267;3,9
267;5
267;6,4
267;0
267;1
267;0
267;0
268;0,8
268;1,3
268;1,4
268;5,8
268;2,9
268;4,2
268;4,4
268;3,6
268;3,1
268;1,2
268;2,2
268;4,8
268;2,2
268;1,6
268;5,5
268;2,7
268;5,1
268;3
268;2,3
268;3
268;3,4
268;1,8
268;3,3
268;2,6
268;3,5
268;4,4
268;2,4
268;0
268;3,1
268;2,6
268;0,3
268;0
268;4,4
268;4,5
268;6,9
268;5,5
268;4,1
268;4,7
268;4,8
268;1,5
268;2,7
268;0,3
268;0,3
268;0
268;0,1
268;0
268;3,9
268;1,6
268;0
268;2,9
268;5
268;4,9
268;5,6
268;5,9
268;2,4
268;3,7
268;0
268;6,1
268;2,9
268;3,3
268;3,4
268;3,2
268;5,3
268;3,9
268;5
268;8,4
268;3,1
268;6,8
268;4,3
268;4,1
268;6,4
268;3
268;3,2
268;5,2
268;5,7
268;4,4
268;6,4
268;8
268;5,2
268;1,5
268;3,1
268;5,5
268;4,9
268;3,8
268;3,1
268;3
268;0
268;2,9
268;3,1
268;5,9
268;6,9
268;0,6
268;3,1
268;5,5
268;3,9
268;4,5
268;4,3
268;3,6
268;5,9
268;5,3
268;1,9
268;5,3
268;3,6
268;2,2
268;0
268;0,2
268;0,1
268;0
268;4,3
268;6
268;3,8
268;1,9
268;6,7
268;7,1
268;3,6
268;4,7
268;4
268;5,5
268;5,1
268;4,5
268;4,2
268;0
268;3,8
268;1,7
268;2,8
268;0
268;0,5
268;0
268;1,6
268;3,4
268;0
268;0
268;1,4
268;2
268;3,2
268;0
268;4,7
268;3,7
268;0
268;7,9
268;3,5
268;3,2
268;4,2
268;3
268;5,8
268;8,7
268;6,3
268;7,6
268;0
268;3,3
268;3,8
268;1
268;5,2
268;5,9
268;0
268;0
268;6
268;2,7
268;2,3
268;3,3
268;2,2
268;5,4
268;5,6
268;4
268;4,9
268;1,6
268;4,6
268;0
268;2,8
268;3,5
268;0
268;0
268;0,6
268;5
268;0
268;0
268;0,1
268;5
268;5,8
268;1,2
268;1,8
268;5,9
268;3,2
268;0
268;4
268;0,7
268;3,8
268;0,7
268;0,4
268;5,5
268;1,6
268;4,2
268;5,4
268;3,9
268;1
268;0
268;2,7
268;0
268;0
268;2,1
268;4
268;2
268;0
268;1,1
268;2,6
268;0
268;0,9
268;0
268;0
268;0
268;0
268;0
268;1,5
268;1,2
268;3,7
268;0
268;4,4
268;2,6
268;6
268;5,4
268;4,6
268;1,7
268;0
268;5,4
268;7,8
268;0,1
268;1,5
268;0,2
268;3,8
268;0
268;0,5
268;2,9
268;0
268;0
268;0
268;0
268;0,1
268;0,3
268;1
268;5,6
268;4,6
268;7,6
268;0
268;0
268;2,9
268;0,7
268;4
268;7,3
268;4,9
268;0
268;1
268;4,3
268;4,6
268;2,1
268;4,4
269;6
269;0
269;4,4
269;4,7
269;5
269;1,8
269;4,7
269;3,2
269;4,8
269;0
269;3,9
269;4,9
269;5,2
269;4,1
269;3,1
269;4,1
269;3,6
269;2,2
269;0
269;3,1
269;4,1
269;2,1
269;2,8
269;0,2
269;4,3
269;5,2
269;4,5
269;4,6
269;0
269;0
269;0
269;0
269;2,8
269;1,7
269;0
269;3,1
269;4
269;5,7
269;6,2
269;3,5
269;4,9
269;0
269;4,3
269;5,2
269;4,3
269;3
269;4,7
269;4,3
269;7,3
269;1,6
269;7,4
269;5,2
269;5,3
269;2,5
269;2,6
269;5,8
269;6,5
269;4,7
269;1,4
269;0
269;2,4
269;0
269;3
269;5,7
269;4,2
269;4,2
269;5,4
269;3,4
269;4,7
269;2,2
269;2,3
269;3,5
269;4,6
269;0,5
269;3,9
269;4
269;3,7
269;3,9
269;2,8
269;3,3
269;2,7
269;5,5
269;3,7
269;0,4
269;0,6
269;0
269;4,7
269;3,8
269;0
269;0
269;1,1
269;0
269;2,9
269;0,9
269;0
269;4,6
269;3,4
269;0,8
269;0
269;4,1
269;4,3
269;4,3
269;4,2
269;0
269;0
269;2,6
269;5,1
269;8,7
269;1,7
269;0
269;0,8
269;5,8
269;0
269;0
269;0
269;2,2
269;6,1
269;7,1
269;7,6
269;5,1
269;0
269;3,8
269;2,7
269;3
269;3,6
269;7
269;1,7
269;3,7
269;4,3
269;5,1
269;5,2
269;3,4
269;5
269;0
269;4
269;4,2
269;0
269;1,5
269;3,8
269;4,8
269;2,1
269;3,5
269;0
269;3,6
269;0
269;6,4
269;0
269;0
269;0,1
269;0,1
269;4
269;3
269;0,1
269;0,4
269;0
269;1,3
269;2,4
269;4,8
269;2,9
269;5,4
269;4,1
269;5,1
269;2,2
269;2,3
269;1,4
269;0,1
269;1
269;0
269;0
269;0
269;0
269;2
269;0
269;2,1
269;1,3
269;4,9
269;0,6
269;0
269;0
269;0
269;4,4
269;5,5
269;5
269;6,1
269;4,8
269;0
269;0,6
269;6,3
269;4,5
269;0
269;6,6
269;0,3
269;0
269;0
269;4,8
269;7
269;0
269;1,6
269;0,1
269;5,3
269;0
269;2,2
269;4,9
269;5,4
269;0
269;0
269;2,1
269;6
269;2,8
269;4,6
269;0
269;0,1
269;0
269;0,5
269;5,6
269;4,8
269;0
269;0
270;1,1
270;4,8
270;3,4
270;3,9
270;4,3
270;0
270;5,5
270;6,4
270;5,4
270;4,7
270;3,6
270;3,8
270;0,4
270;5,6
270;0,5
270;2,7
270;3,3
270;4,6
270;0
270;3,9
270;4,4
270;4
270;2,1
270;2,6
270;0
270;3,3
270;4,1
270;5,2
270;2,5
270;3,4
270;1,4
270;3,1
270;3,2
270;5,2
270;3,4
270;0
270;3,7
270;0
270;0
270;1,6
270;1,4
270;5
270;0
270;7,4
270;8,9
270;2,4
270;6,3
270;5,3
270;4,6
270;0
270;4,3
270;7,1
270;0,7
270;5,4
270;6,1
270;4,8
270;4
270;4,9
270;3,8
270;5,2
270;4,5
270;0,1
270;4,8
270;3
270;0
270;3,5
270;2,9
270;2,7
270;2,2
270;2,7
270;5,1
270;2,8
270;0
270;0
270;4,5
270;5,9
270;6,5
270;5,2
270;6,7
270;2,8
270;5,2
270;6,8
270;0,3
270;3
270;4,4
270;3,8
270;4,5
270;5,2
270;1,8
270;4,2
270;0,4
270;1,5
270;1
270;4,6
270;0
270;2,5
270;0
270;0
270;0
270;5,1
270;1,3
270;3,6
270;0
270;0
270;3,6
270;5,2
270;3,6
270;5,5
270;2,6
270;7,3
270;4
270;2,6
270;4,4
270;5,7
270;5
270;0
270;1,6
270;4,4
270;0
270;5,3
270;1,5
270;1,1
270;0
270;6,5
270;1,8
270;2,8
270;3,9
270;5
270;5,3
270;0
270;5,9
270;2,9
270;0
270;2,8
270;0
270;0
270;5,5
270;6,1
270;0
270;0
270;0
270;0
270;4,5
270;4,9
270;2
270;0
270;3,8
270;0,2
270;5,2
270;5,4
270;4,6
270;4,9
270;4,4
270;3,7
270;1,7
270;2,1
270;4,9
270;3,1
270;0,1
270;1,7
270;2,6
270;0
270;0,4
270;0
270;1,4
270;0
270;0,2
270;0
270;0
270;5,8
270;0
270;2,8
270;4,9
270;3,6
270;0,7
270;5,6
270;0,2
270;2,1
270;5,7
270;0
270;3
270;6
270;0,6
270;5
270;0,5
270;2,1
270;4,4
270;4,6
270;5,7
270;0
270;0
270;3,4
270;0
270;1,1
270;7,7
270;3,5
270;0
271;2,9
271;2,9
271;0
271;3,5
271;5,7
271;2,4
271;0,2
271;2,9
271;4,9
271;1,2
271;1,3
271;1,7
271;3,5
271;2,7
271;5,2
271;5,1
271;5,8
271;2,9
271;5,3
271;2,1
271;2,2
271;4,8
271;5,6
271;2
271;0
271;0,2
271;0
271;1,5
271;2,4
271;1,4
271;5,8
271;6,5
271;0
271;0,9
271;0
271;1,1
271;0
271;0
271;4,1
271;4,4
271;5
271;2,3
271;6,7
271;7,5
271;6,2
271;6,9
271;2,1
271;4,7
271;6
271;6,1
271;2,5
271;2,5
271;3,8
271;1,5
271;6,7
271;2,4
271;6,9
271;5,5
271;6,3
271;0
271;4,5
271;1,9
271;3,9
271;0,5
271;5,6
271;4,8
271;0,1
271;6,2
271;2,9
271;5,5
271;0
271;4,6
271;4,8
271;5,3
271;0
271;0
271;3,1
271;2,8
271;4,2
271;3,6
271;2,4
271;2,3
271;2,4
271;2,6
271;5,6
271;0
271;0
271;0
271;0
271;0
271;0
271;6,6
271;0
271;0
271;0
271;2,8
271;6
271;0,5
271;4,9
271;4,4
271;0
271;6,6
271;6,4
271;0
271;4,3
271;3,9
271;6,1
271;6,9
271;7,5
271;3,4
271;1,6
271;4,8
271;0
271;1,7
271;3,3
271;3,1
271;2,7
271;0,2
271;2,5
271;6,3
271;2,9
271;2,2
271;2,9
271;7,6
271;0
271;0
271;5,5
271;0
271;2,7
271;3,1
271;0
271;3,4
271;0,8
271;0
271;0
271;2,1
271;0,9
271;4,6
271;0
271;0
271;3,5
271;3,9
271;4,3
271;0
271;0
271;0
271;1,5
271;1,8
271;4,2
271;3,6
271;0
271;0
271;1,3
271;2
271;0
271;0
271;0,4
271;2,9
271;0
271;1
271;1,2
271;1,5
271;0
271;0,4
271;6,5
271;0,5
271;0,2
271;0
271;0
271;0,3
271;0
271;0,2
271;0
271;0
271;0
271;5,3
271;5,3
271;6,1
271;0
271;5,1
271;4,3
271;1,4
271;3,7
271;6,6
272;0,3
272;3,2
272;7
272;2,1
272;1,6
272;0,3
272;5,8
272;4,5
272;3,8
272;3,1
272;5,6
272;6,4
272;6,9
272;5,3
272;4,4
272;1,9
272;4,3
272;6,1
272;2,7
272;4,4
272;0,9
272;4,9
272;0,6
272;3,5
272;2,4
272;3,1
272;4,1
272;4,1
272;0,2
272;0
272;4,3
272;0
272;4,4
272;5,7
272;3,9
272;4,7
272;2,5
272;2,7
272;0
272;5,7
272;4,8
272;5,2
272;4,4
272;7,1
272;3,2
272;3,3
272;5,3
272;5,5
272;6,4
272;6,9
272;6,2
272;2,4
272;5,4
272;4,9
272;0
272;4,1
272;5,1
272;3,7
272;5,2
272;0
272;0
272;0
272;5,2
272;0
272;5,8
272;0
272;0,3
272;5
272;8,4
272;6,5
272;3,9
272;3,1
272;4,7
272;0,1
272;4
272;2,7
272;3,9
272;3,6
272;0
272;0
272;0
272;0,7
272;6,7
272;2,6
272;0
272;0
272;4,3
272;3,1
272;5,9
272;6,2
272;5,5
272;5,5
272;3,8
272;6,1
272;6,8
272;4
272;5,3
272;3,6
272;1,8
272;4,2
272;3
272;0,1
272;2,9
272;1,4
272;0
272;3,9
272;6,7
272;6,2
272;5,1
272;0,9
272;0,2
272;0
272;0
272;4,5
272;0,1
272;0,6
272;2,8
272;0,1
272;4,7
272;0
272;1,1
272;5,6
272;0
272;3
272;4,7
272;5,3
272;0,3
272;2,3
272;5,4
272;1,9
272;0
272;0
272;0
272;4,1
272;4,1
272;0,7
272;0,1
272;0
272;0
272;0
272;0
272;0
272;0,6
272;0
272;2,3
272;0
272;2,1
272;2,7
272;3,9
272;0
272;5,7
272;3,7
